Easting	Northing
316922.69	6088815.77
316935.7	6088842.45
316943.42	6088891.88
316784.55	6088797.65
316819.82	6088771.85
316870.01	6088942.1
316868.04	6088873.81
316936.65	6088952.33
316922.03	6088776.59
316957.01	6088760.43
316790.59	6088894.1
316889.08	6088747.07
316927.7	6088757.28
317000.09	6088744.11
316784.6	6088795.43
316812.67	6088801.55
316864.3	6088856.2
316926.18	6088773.9
316925.95	6088767.24
316921.04	6088740.61
316922.86	6088825.54
316942.35	6088855.24
317027.04	6088746.87
316941.67	6088919.92
316958.98	6088815.62
316964.78	6088798.54
317032.26	6088816.56
316783.83	6088757.13
316800.32	6088948.11
316962.44	6088792.95
316835.57	6088918.54
316883.46	6088755.05
316775.42	6088790.58
316819.63	6088763.19
316996.5	6088719.29
316779.63	6088726.53
317030.67	6088756.38
316818.77	6088733.98
316908.95	6088950.1
316939.31	6088960.15
316955.63	6088761.18
316820.81	6088803.38
316868.88	6088899.57
316849.62	6088764.35
316864.65	6088870.3
317029.95	6088728.85
316830.35	6088951.28
316994.98	6088793.72
316828.27	6088861.57
316974.1	6088926.35
316833.38	6088923.04
316832.5	6088877.19
316819.31	6088756.85
316829.15	6088898.76
316852.62	6088724.24
316852.15	6088706.92
316908.48	6088933.45
316961.99	6088779.62
316785.18	6088824.96
316833.33	6088912.5
316887.51	6088810.84
316928.72	6088796.7
316938.65	6088943.38
316974.66	6088952.22
317007.46	6088828.82
316797.74	6088842.42
316960.8	6088752.74
316926.96	6088793.67
316928.84	6088813.12
316942.61	6088865.01
316976.74	6088895.11
316855.11	6088726.95
316855.49	6088743.94
316884.7	6088814.78
316903.71	6088841.24
316893.8	6088823.29
316908.22	6088923.45
316992.82	6088806.1
316827.17	6088915.59
316852.66	6088726.46
316864.06	6088948.3
316884.13	6088789.13
317030.08	6088731.62
316799.87	6088925.36
316909.09	6088956.76
316795.29	6088851.13
317001.01	6088783.52
317027.3	6088756.53
317014.43	6088866.13
317014.56	6088868.47
316812.39	6088792.78
316813.65	6088766.39
316852.25	6088711.14
316856.24	6088769.48
316857.2	6088812
316921.17	6088819.07
316936.04	6088852.67
316973.82	6088913.03
316821.28	6088811.71
316908.02	6088920.12
316940.77	6088897.15
316996.29	6088716.07
316789.32	6088840.58
316993.71	6088744.75
316819.38	6088829.21
316827.48	6088833.26
316828.17	6088852.91
316883.74	6088772.26
316935.55	6088899.04
316792.47	6088855.52
316831.89	6088862.53
316934.13	6088852.29
316954.5	6088714.11
316976.88	6088901.55
316980.37	6088931.02
316781.26	6088794.36
316994.22	6088764.3
317015.41	6088903.11
316934.66	6088862.4
316942.86	6088874.78
316979.08	6088891.6
316847.92	6088776.52
316972.04	6088857.5
317035.28	6088824.72
316794.26	6088924.13
316814.08	6088776.61
316863.84	6088847.54
316920.63	6088805.19
316980.11	6088921.25
316812.01	6088775.57
316864.31	6088954.08
316893.1	6088803.85
316908.84	6088946.77
316941.79	6088923.25
316971.62	6088954.59
317032.52	6088723.46
316864.59	6088873.07
316885.13	6088829.1
316933.78	6088829.32
316928.06	6088770.72
316789.36	6088843.02
317007.85	6088841.03
317014.7	6088870.91
317016	6088922.87
317033.97	6088772.76
316827.6	6088930.36
316812.64	6088722.54
316834.23	6088868.02
316934.91	6088872.4
316978.84	6088872.07
316798.16	6088955.62
316899.82	6088840.5
316941.69	6088838.35
317028.98	6088821.49
316817.58	6088770.02
316937.47	6088903.19
316994.93	6088796.16
316963.13	6088813.05
316964.43	6088775.79
316794.22	6088926.13
316820.43	6088786.73
316899.66	6088906.52
316892.7	6088792.64
316920.94	6088807.97
316908.98	6088953.43
316922.16	6088792.79
316796.3	6088881.78
317034.99	6088812.18
317031.29	6088783.8
316999.31	6088710.8
317025.95	6088710.79
316784.21	6088769.9
316785.5	6088831.52
316833.24	6088916.82
316848.24	6088787.29
316920.78	6088731.06
316969.47	6088872.21
316867.88	6088868.15
316870.99	6088894.07
316927.19	6088737.85
316969.35	6088869.43
316829.43	6088907.43
316836.03	6088940.3
316926.96	6088807.21
316956.43	6088784.61
316790.11	6088881.88
317009.42	6088906.87
317014.49	6088858.7
316833.28	6088914.72
316813.93	6088770.5
316936.4	6088879.53
316814.04	6088778.83
316814.52	6088799.7
316861.82	6088857.26
316973.53	6088909.69
317029.84	6088734.39
316784.4	6088782.67
316820	6088776.18
316850.75	6088807.1
316900.6	6088949.38
316933.77	6088839.08
316939.35	6088841.64
316958.75	6088808.96
316781.2	6088792.37
316892.41	6088784.42
316926.2	6088777.23
316936.22	6088865.99
316975.52	6088842.93
316827.74	6088932.36
316814.48	6088801.7
316818.78	6088738.2
316889.7	6088761.28
316889.14	6088744.07
316935.14	6088892.38
316921.15	6088743.83
317014.74	6088873.46
316783.26	6088736.03
316784.41	6088791.1
316854.28	6088789.97
316955.49	6088754.52
316818.67	6088806.11
316903.66	6088830.37
316886.87	6088788.63
316856.22	6088775.03
316926.82	6088800.54
316835.99	6088938.08
316851.07	6088827.3
316927.05	6088731.19
316850.37	6088790.11
316928.22	6088767.39
316965.33	6088821.08
316936.02	6088862.65
316833.91	6088941.92
316846.21	6088708.57
316849.95	6088770.24
316870.15	6088845.78
316899.54	6088912.4
316892.25	6088778.87
316936.62	6088935.68
317001.26	6088798.17
316832.17	6088870.86
316818.87	6088742.31
316889.54	6088755.51
316934.16	6088855.62
316956.75	6088750.66
316971.35	6088838.07
317031.24	6088786.35
316854.42	6088792.19
316790.21	6088877.11
317008.07	6088843.37
317008.06	6088853.02
316797.44	6088834.87
316793.42	6088898.37
316811.45	6088749.7
316848.57	6088802.61
316847.97	6088778.52
316847.96	6088774.3
316835.7	6088920.76
316891.9	6088751.12
316901.52	6088904.34
316941.72	6088926.36
316954.7	6088717.44
316926.98	6088734.52
316828.41	6088863.79
316884.91	6088817.56
316976.53	6088891.55
316980.48	6088934.36
316790.91	6088896.54
316789.57	6088850.46
317036.08	6088740.62
317032.51	6088822.11
316778.82	6088802.53
316818.16	6088723.76
316846.72	6088728.23
316964.72	6088801.65
316991.25	6088753.91
316997.63	6088761.81
316795.72	6088861.24
317029.73	6088739.94
316872	6088933.81
316976.29	6088872.35
316958.21	6088786.53
316971.67	6088844.73
316800.36	6088950.33
316832.46	6088879.19
316821.38	6088820.15
316835.29	6088909.65
316920.64	6088724.51
316780.81	6088771.5
317008.15	6088848.25
317029.06	6088826.26
316848.8	6088733.26
316892.02	6088754.12
316793.51	6088902.7
316811.97	6088777.79
316814.34	6088795.48
316829.7	6088916.2
316962.49	6088799.6
316974.34	6088932.57
317035.29	6088819.51
317035.47	6088703.43
317031.92	6088811.11
316847.18	6088750.21
316869.81	6088840.22
316901.18	6088898.56
317038.11	6088792.82
317031.65	6088797.24
316939.48	6088835.2
316936.51	6088882.97
316820.14	6088778.4
316978.97	6088888.27
316868.53	6088885.47
316955.1	6088737.87
317032.77	6088733.34
316811.17	6088741.15
316857.13	6088806.45
316826.91	6088897.05
316826.72	6088893.17
316977.39	6088920.98
316956.82	6088747.33
317035.73	6088721.86
316785.17	6088820.74
316811.72	6088758.59
316813.12	6088743.3
316862.9	6088902.56
316857.52	6088823.1
316779.35	6088718.31
316995.72	6088820.37
316827.85	6088846.25
316853.17	6088746.33
316901.98	6088926.55
316779.45	6088722.42
317033.51	6088750.56
316848.38	6088789.52
316904.06	6088860.12
316935.67	6088902.26
316811.12	6088734.71
316829.66	6088913.98
316920.75	6088727.85
316980.35	6088927.7
316971.44	6088940.83
316900.79	6088882.24
316943.91	6088908.31
316992.02	6088783.12
316789.78	6088862.67
317007.9	6088838.59
316811.11	6088730.5
316820.95	6088805.38
316857.34	6088809.23
316870.07	6088854.43
316890.94	6088820.68
316921.55	6088827.4
316921.1	6088813.3
316974.14	6088919.69
316892.2	6088767.77
316936.63	6088886.3
316943.09	6088881.44
317026.18	6088713.23
316971.32	6088938.05
316813.21	6088739.2
316813.41	6088751.74
316828.18	6088857.13
316869.03	6088905.35
316956.45	6088787.94
316891.69	6088748.34
316900.36	6088862.7
316976.42	6088888.44
316963.86	6088759.24
316794.54	6088941.34
316794.64	6088958.76
316812.97	6088732.87
316813.36	6088753.85
316835.34	6088907.43
316853.12	6088748.55
316852.98	6088733.13
316921.04	6088816.3
316849.05	6088747.47
316899.94	6088923.84
316968.78	6088848.01
316793.37	6088900.48
316815.19	6088824.91
316846.39	6088717.34
316899.88	6088926.61
316908.77	6088936.78
316834.2	6088950.25
316870.64	6088879.86
316887.73	6088822.05
316818.67	6088810.33
316813.8	6088768.39
316889.92	6088772.38
316926.68	6088717.98
316996.86	6088741.82
316810.7	6088719.5
316971.46	6088841.4
316779.35	6088816.52
316810.6	6088715.28
316847.45	6088758.98
316863.56	6088928.32
316928.32	6088780.38
317032.39	6088819.34
316956.68	6088794.83
316955.56	6088764.62
317027.42	6088763.75
316826.62	6088884.51
316833.53	6088929.37
316818.49	6088729.87
316939.49	6088848.3
316957.53	6088824.47
316978.94	6088884.94
317034.65	6088797.3
316848.1	6088780.74
316854.33	6088800.85
316868.16	6088876.81
316883.87	6088775.03
316945.15	6088959.05
316971.03	6088929.73
316815.24	6088822.69
316956.99	6088757.1
316972.16	6088860.61
316810.83	6088721.73
316871.14	6088899.84
316941.93	6088929.69
316831.26	6088835.22
316833.53	6088839.71
316865.04	6088887.07
316872.71	6088947.92
316892.24	6088770.54
316790.13	6088872.22
316793.79	6088915.58
316813.09	6088816.65
316870.74	6088888.29
316922.99	6088819.11
316936.33	6088869.54
316939.17	6088953.38
316971.32	6088834.74
316969.4	6088866.66
316901.29	6088906.89
316936.72	6088948.89
316978.2	6088859.07
316813.22	6088818.87
316834.05	6088944.14
316813.41	6088755.85
316836.03	6088935.86
316925.52	6088743.92
316998.23	6088790.68
316789.98	6088879.66
316818.57	6088801.78
316903.66	6088843.91
316974.41	6088942.44
316784.46	6088793.32
316832.21	6088868.86
316848.34	6088791.51
316847.13	6088752.43
316955.06	6088730.98
317031.76	6088805.56
317025.92	6088703.35
316812.93	6088730.65
316938.72	6088940.05
316998.2	6088787.57
316884.1	6088786.14
316925.45	6088747.25
317033.2	6088743.34
316847.73	6088767.86
316849.18	6088750.25
316899.87	6088918.18
316927.56	6088750.96
317037.87	6088795.59
316971.38	6088943.6
316832.8	6088893.84
316975.48	6088836.27
316993.96	6088754.52
316834.05	6088948.47
316830.31	6088949.06
316937.03	6088893.19
316960.79	6088749.19
316827.36	6088919.59
316825.94	6088855.42
316869.89	6088939.32
316992.13	6088786.45
316797.66	6088837.42
316937.4	6088906.51
317037.8	6088790.37
316778.81	6088798.2
316826.38	6088874.07
316846.25	6088715.23
316920.97	6088810.75
316927.28	6088813.87
316922.41	6088802.67
316998.73	6088819.87
316779.69	6088732.63
317036.16	6088745.73
317031.97	6088808.34
316872.93	6088959.36
316927.64	6088827.19
316933.91	6088845.63
316956.18	6088774.51
316943.36	6088895.21
316835.89	6088924.98
316853.49	6088761.66
316865.08	6088898.61
316936.42	6088932.35
316799.44	6088915.36
316870.13	6088851.55
316994.63	6088784.17
317031.35	6088794.46
316825.41	6088836.88
316848.47	6088793.73
316892.82	6088795.52
316956.31	6088781.28
316862.79	6088885.58
316906.25	6088837.08
316997.31	6088755.15
317007.92	6088850.8
316821.44	6088830.91
316964.98	6088811.31
316848.8	6088813.49
316836.27	6088946.85
316870.01	6088857.2
316940	6088867.95
316810.97	6088728.28
316799.36	6088910.36
316827.85	6088850.69
316835.38	6088905.22
316998.65	6088810.11
317035.77	6088711.21
316779.21	6088814.52
316904.29	6088871.11
316906.46	6088840.41
316925.31	6088740.59
316956.93	6088804.6
316942.67	6088861.68
316944.86	6088955.49
316963.06	6088726.71
317029.85	6088742.71
316797.68	6088845.08
316800.5	6088952.56
316829.89	6088925.08
316962.65	6088796.39
316800.46	6088954.55
316889.76	6088766.83
316828.59	6088881.33
316943.22	6088888.32
317031.63	6088802.79
316812.1	6088771.36
316814.95	6088814.36
317015.1	6088895.89
316816.43	6088714.85
316829.94	6088935.96
316848.57	6088811.27
316936.28	6088925.58
316890.67	6088798.14
316889.33	6088752.62
316816.81	6088731.83
316813.17	6088745.52
316854.84	6088816.28
316853.68	6088766.1
316904	6088862.89
316905.93	6088830.41
316942.17	6088949.34
316943.97	6088918.52
316998.42	6088803.66
316997.75	6088764.81
316795.33	6088848.92
316798.5	6088885.38
316893.96	6088828.73
316995.1	6088805.93
317002.08	6088824.93
317035.63	6088727.07
316793.04	6088881.16
316835.38	6088900.89
316886.92	6088785.86
316893.26	6088809.41
316935.73	6088912.25
316939.61	6088851.41
316833.58	6088846.37
316882.89	6088738.17
316954.86	6088727.43
317038.48	6088819.24
316799.14	6088907.81
316817.43	6088755.15
316816.73	6088736.16
316827.21	6088913.48
316815.05	6088818.58
316978.24	6088852.41
317001.96	6088817.61
317028.93	6088823.82
317013.85	6088836.27
316994.88	6088798.71
316792.61	6088861.96
316816.35	6088723.39
316834.28	6088865.8
317015.27	6088900.66
316828.55	6088879.11
316958.94	6088822.28
316783.31	6088733.82
316784.8	6088807.98
316811.82	6088762.8
316811.3	6088743.37
316854.95	6088721.4
316942.9	6088868.34
317028.21	6088792.4
317014.23	6088853.7
316828.36	6088870.45
316852.8	6088728.68
316893.55	6088817.73
316944.52	6088945.5
316812.9	6088812.21
316853.68	6088774.75
316862.96	6088899.78
316849.08	6088741.81
316927.58	6088754.06
316782.8	6088727.26
316832.6	6088881.3
316814.9	6088812.25
316869	6088902.57
316870.41	6088868.75
316957.37	6088827.8
316813.36	6088825.42
316974.54	6088935.9
316995.4	6088818.03
317009.28	6088904.65
316829.1	6088900.98
316900.08	6088854.38
316900.33	6088859.93
316926.93	6088803.88
316975.46	6088846.25
316942.84	6088871.45
317001.05	6088785.96
317034.91	6088807.29
316779.59	6088827.07
316799.86	6088930.35
316849.22	6088824.27
316867.59	6088851.05
316899.76	6088843.27
317002.04	6088822.6
316825.75	6088851.31
316852.34	6088715.58
317027.43	6088758.87
316778.48	6088792.31
316819.02	6088748.53
316908.7	6088940.11
316963.06	6088816.37
317013.98	6088838.94
316830.49	6088953.5
316897.73	6088844.9
316921.01	6088737.28
317008.57	6088872.67
317026.83	6088735
316903.61	6088832.92
317035.84	6088729.85
316784.07	6088767.68
316833.48	6088931.59
316813.07	6088736.97
316942.22	6088848.35
316963.27	6088730.04
316863.62	6088835.99
316977.63	6088940.62
316992.25	6088789.67
316778.67	6088796.2
316813.04	6088814.43
316836.5	6088957.73
316867.74	6088856.83
316871.55	6088911.06
316888.88	6088729.97
317013.72	6088833.94
316832.27	6088875.19
316975.41	6088839.6
317033.8	6088763.1
316799.94	6088935.35
316813.51	6088760.07
316853.82	6088776.98
316871.49	6088905.4
316929.03	6088826.11
316968.71	6088842.46
316862.23	6088868.59
316956.48	6088737.45
317032.44	6088718.46
316833.62	6088933.59
316813.13	6088747.52
316867.98	6088854.06
316870.52	6088876.86
316943.93	6088911.86
316978.31	6088862.18
317028.73	6088806.83
316816.86	6088738.38
316853.26	6088750.78
316847.41	6088756.76
316905.96	6088833.52
316812.14	6088769.14
316797.8	6088852.85
316812.64	6088726.65
316870.57	6088874.31
316899.82	6088929.61
316978.65	6088881.61
316797.51	6088840.08
316835.8	6088929.42
316940.9	6088890.72
317027.26	6088749.32
316834.55	6088879.12
316835.06	6088894.22
316903.84	6088857.34
316825.98	6088853.42
316848.24	6088782.97
316853.77	6088770.32
316890.17	6088778.16
317028.08	6088785.18
316869.32	6088922.55
316868.03	6088865.38
316939.29	6088956.71
316811.68	6088760.8
316810.65	6088713.07
316833.95	6088939.92
316869.66	6088928.11
316933.84	6088848.96
316994.5	6088781.72
316994.86	6088786.5
316995.2	6088801.16
316791.91	6088838.3
316793.41	6088889.71
316827.9	6088848.47
316853.17	6088741.9
317027.73	6088770.97
316893.67	6088820.51
316940.32	6088874.39
316991.54	6088757.25
316814.18	6088780.61
316903.78	6088846.68
316928.6	6088793.48
316944.09	6088921.85
316883.62	6088769.48
316872.06	6088931.04
316779.54	6088829.29
316797.76	6088850.19
316846.9	6088741.32
316853.82	6088768.1
316909.48	6088960.1
316863.84	6088936.87
316848.5	6088716.28
317038.36	6088816.46
316936.31	6088928.91
316954.81	6088734.53
316998.59	6088813.21
316785.22	6088822.74
316812.15	6088782.12
316812.06	6088773.35
316817.05	6088742.38
316826.76	6088890.95
316834.79	6088889.78
316890.2	6088781.05
316978.01	6088845.97
316971.27	6088926.96
316848.73	6088727.71
316935.16	6088895.59
317036.28	6088748.39
316812.62	6088803.77
316846.77	6088734.66
316834.65	6088883.34
316956.8	6088744
316940.02	6088858.07
316938.15	6088923.18
316962.83	6088809.71
316775.04	6088773.71
316817.34	6088750.71
316869.2	6088919.55
316883.68	6088766.49
317011.4	6088836.44
316827.64	6088928.14
316943.29	6088898.31
316812.48	6088797.11
316868.49	6088882.59
316954.82	6088720.77
316977.69	6088839.42
316972.42	6088870.27
316827.32	6088921.81
316833.9	6088852.81
316940.79	6088887.39
316956.55	6088734.12
316868.38	6088888.24
316903.73	6088849.23
316892.26	6088765
316900.59	6088873.92
316993.22	6088822.42
316833.81	6088937.92
316863.31	6088914.11
316775.17	6088775.93
317009.25	6088897.21
316827.58	6088841.91
317037.89	6088803.47
316784.98	6088812.2
316833.04	6088908.5
316937.6	6088909.85
316793.93	6088917.8
316826.87	6088899.05
316935.02	6088875.73
317026.95	6088742.1
316784.94	6088814.41
316818.91	6088816.66
316817.87	6088782.79
316820.86	6088801.27
316829.61	6088920.63
316868.59	6088891.24
316871.81	6088925.38
316900.1	6088938.16
316962.8	6088717.05
316977.61	6088829.65
316852.34	6088719.8
316849.51	6088756.03
316936.67	6088942.23
316940.38	6088880.83
316957.32	6088807.93
316775.47	6088788.03
317034.78	6088804.74
316833.28	6088919.04
316846.9	6088737.11
316833.81	6088848.37
316864.18	6088853.09
316890.4	6088789.37
316942.12	6088942.68
316997.01	6088738.72
316790.95	6088899.1
316893.61	6088814.96
316811.43	6088736.94
316862.64	6088879.8
316942.33	6088851.68
316959.01	6088818.73
316998.09	6088784.24
317000.66	6088778.52
317001.91	6088819.94
317038.41	6088813.91
316784.65	6088801.65
316814.39	6088797.48
316847.27	6088754.65
316797.88	6088857.62
316899.15	6088886.65
316813.27	6088749.52
316815.19	6088820.58
316828.96	6088894.54
316888.86	6088735.52
316921.2	6088821.85
316921.73	6088760.05
316937.26	6088900.08
316789.83	6088860.23
317002.21	6088827.38
317036.39	6088743.18
316899.66	6088915.18
317014.36	6088856.26
316862.85	6088882.8
316977.52	6088937.07
316974.48	6088939.12
316978.78	6088875.17
316813.17	6088741.19
316813.7	6088764.17
316870.16	6088948.09
316888.98	6088738.52
317032.57	6088720.91
316971.49	6088951.82
316854.33	6088796.63
316991.73	6088770.24
316830.07	6088938.4
316852.94	6088735.34
316816.44	6088719.07
316890.33	6088783.82
316928.58	6088790.15
316956.57	6088791.27
316971.39	6088831.52
316980.53	6088940.9
316863.28	6088919.77
316884.41	6088797.57
316870.35	6088862.76
316908.45	6088930.12
316977.11	6088908.1
316811.58	6088751.92
316890.61	6088792.37
316812.25	6088786.34
316868.09	6088871.04
316867.81	6088862.6
316893.83	6088826.06
316900.14	6088851.6
316938.67	6088946.71
316818.61	6088799.79
316827.62	6088839.7
316935.63	6088845.67
316936.44	6088872.87
316789.93	6088855.24
316846.16	6088710.79
316835.94	6088931.64
316864.03	6088945.3
316890.57	6088803.47
316938.1	6088930.05
316944.04	6088928.62
316799.89	6088937.9
316817.86	6088778.69
316813.11	6088734.98
316934.79	6088869.06
316956.31	6088727.9
317035.66	6088716.53
316798	6088865.17
316972.37	6088863.95
317009.38	6088899.66
316970.92	6088921.62
316799.05	6088902.92
316901.24	6088895.79
316792.66	6088868.39
316811.54	6088754.14
316826.86	6088895.17
316862.35	6088871.47
316789.62	6088848.02
317001.7	6088807.95
317033.12	6088738.34
316906.33	6088860.16
316974.55	6088948.88
316997.83	6088774.36
316833.04	6088904.39
316847.13	6088747.99
317035.03	6088814.51
316944.72	6088948.83
316959.05	6088825.39
316830.63	6088955.72
316900.66	6088879.36
316996.69	6088732.39
316998.61	6088816.54
317014.82	6088878.46
316812.29	6088784.34
316833.08	6088902.4
317035.04	6088809.74
316863.87	6088841.77
316897.62	6088836.9
316991.62	6088767.02
316798.01	6088860.18
316867.46	6088848.28
316940.14	6088861.29
316810.88	6088723.95
316828.41	6088868.23
316867.43	6088845.5
316870.14	6088859.98
316813.65	6088762.18
316795.48	6088855.02
316814.38	6088793.37
316869.94	6088936.55
316818.11	6088721.54
316899.81	6088921.06
316899.25	6088895.2
316957.34	6088811.26
316792	6088842.74
316833.76	6088935.7
316935.23	6088879.06
316934.45	6088859.07
316943.59	6088901.65
316816.39	6088717.07
316826.62	6088888.95
316826.67	6088882.29
316891.06	6088815.13
317038.33	6088808.91
316817.29	6088752.93
316814.95	6088810.03
316900.53	6088943.83
316900.82	6088885.02
316907.63	6088903.47
316863.74	6088838.99
316818.81	6088812.33
316814.28	6088789.16
316861.88	6088854.49
316861.67	6088851.49
316883.64	6088763.71
316871.77	6088922.6
316964.36	6088779.11
316793.23	6088893.93
316794.69	6088956.54
316811.39	6088739.16
316833.42	6088921.27
316833.09	6088906.39
316814.19	6088784.94
316954.75	6088710.78
316991.69	6088776.67
316798.02	6088953.84
317036.13	6088737.85
316884.25	6088792.02
316779.49	6088822.85
316791.73	6088833.97
316817.19	6088744.49
316830.17	6088946.84
316939.51	6088838.53
316977.13	6088911.43
316870.8	6088885.52
316779.4	6088818.63
316818.53	6088804
316832.31	6088872.97
316835.85	6088922.76
316907.56	6088906.8
316974.04	6088929.23
316980.42	6088937.57
317027.74	6088766.09
316900.48	6088946.6
316784.94	6088809.98
316821.53	6088826.48
316848.76	6088815.6
316854.65	6088807.51
316972.3	6088867.05
316791.77	6088836.08
316811.58	6088756.36
316827.31	6088917.81
316831.5	6088845.77
316814.14	6088782.72
316830.08	6088942.62
316998.46	6088797.12
316811.02	6088726.17
316956.64	6088801.26
316998.16	6088794
316810.6	6088711.07
316817.34	6088759.48
316819.86	6088774.07
316834	6088861.35
316853.73	6088772.54
316863.02	6088897.01
316891.06	6088823.68
316871.93	6088928.26
316991.68	6088763.69
316847.77	6088765.64
316832.84	6088891.85
316793.52	6088906.92
316827.57	6088837.7
316867.3	6088842.72
316867.24	6088837.06
316812.53	6088799.44
317014.69	6088875.9
316828.45	6088866.01
316829.19	6088892.33
316779.07	6088812.52
317038.47	6088824.45
316791.87	6088840.52
316794.73	6088954.44
316799.19	6088905.37
316827.46	6088923.92
316853.03	6088739.67
316797.96	6088862.84
316938.79	6088950.04
316943.11	6088884.77
317028.16	6088789.95
317037.95	6088800.69
316863.69	6088931.09
316816.3	6088721.28
316906.3	6088856.83
316944.34	6088931.96
316963.08	6088819.7
316940.07	6088864.62
316960.05	6088709.45
316833.57	6088927.37
316812.69	6088724.54
316847.41	6088761.2
316862.57	6088874.25
316889.86	6088775.38
316790.09	6088869.89
317036.32	6088750.95
316942.04	6088933.02
316792.8	6088870.61
316834.23	6088872.46
316869.25	6088916.78
316935.71	6088908.92
316944.93	6088952.17
317034.57	6088792.53
316799.99	6088932.79
316867.26	6088831.51
316995.28	6088810.59
316995.67	6088822.81
316779.45	6088825.07
316944.02	6088925.18
316890.27	6088786.6
317037.46	6088780.04
316848.89	6088817.82
317026.91	6088739.66
316828.13	6088854.91
316812.95	6088809.99
316834.74	6088892
316854.88	6088818.5
316854.7	6088814.06
316871.61	6088908.28
316794.12	6088921.91
316899.6	6088909.41
316954.63	6088707.34
316789.8	6088852.8
316995.41	6088813.15
317014.24	6088848.71
316826.19	6088865.63
316815.15	6088826.9
316818.44	6088727.87
316854.8	6088822.72
316943.79	6088904.98
316799.61	6088920.36
316944.41	6088941.95
316992.87	6088803.88
316793.37	6088887.49
316899	6088880.77
316907.05	6088887.03
317015.14	6088898.33
316935.27	6088885.72
316870.3	6088865.53
316889.64	6088763.83
316960.19	6088715.89
316798.46	6088882.83
316832.74	6088887.52
316997.78	6088768.14
316846.3	6088713.01
316941.28	6088916.8
316977.73	6088832.76
316998.53	6088807
316906.42	6088945.06
316852.38	6088713.36
316899.55	6088898.2
316899.09	6088889.64
316790	6088865.01
316799.74	6088922.8
316954.93	6088724.1
316784.9	6088816.52
316816.63	6088727.61
316920.14	6088717.85
316869.22	6088914.01
316934.98	6088882.27
316998.04	6088777.69
316829.42	6088903.21
316817.24	6088746.71
316820.48	6088788.73
316941.3	6088906.93
316926.89	6088721.2
317028.03	6088787.62
316816.68	6088729.61
316995.45	6088815.37
316817.2	6088748.71
316828.08	6088947.01
316835.06	6088898.66
317015.63	6088905.55
316793.46	6088896.15
316834.05	6088859.25
316811.35	6088745.48
316868.75	6088896.8
316906.65	6088866.83
316969.29	6088858.67
316899.79	6088846.05
316943.86	6088915.19
316778.34	6088790.31
316818.15	6088787.01
316834.28	6088870.02
316835.43	6088911.88
317001.79	6088812.61
316782.84	6088725.26
316817.88	6088715.21
316847.55	6088763.42
316891.22	6088829.34
316991.57	6088760.36
316797.93	6088855.18
316815.47	6088829.13
316829.89	6088929.3
316846.81	6088732.67
316835.34	6088903
316852.48	6088722.02
316890.84	6088812.13
317037.63	6088785.15
316938.61	6088936.5
316907.59	6088910.13
316863.34	6088916.99
316995.14	6088808.37
316969.17	6088855.89
316906.62	6088863.5
317030.88	6088772.81
316779.1	6088806.42
316784.35	6088776.34
316819.01	6088824.98
317033.81	6088758.11
316893.39	6088812.18
316940.4	6088884.16
316938.49	6088933.39
316831.46	6088847.76
316891.33	6088721.03
316864.01	6088951.07
316890.6	6088806.47
316977.89	6088950.28
316956.86	6088740.79
316817.91	6088780.68
316828.73	6088883.44
316863.81	6088933.87
316992.49	6088715.32
316957.46	6088814.59
316980.56	6088944.01
316906.94	6088883.7
316817.39	6088757.26
316853.54	6088759.44
316993.17	6088815.88
316814.32	6088787.16
316935.6	6088905.59
316941.37	6088903.6
316998.49	6088800.45
316784.51	6088799.65
316907.01	6088880.37
316960.16	6088712.78
316825.49	6088832.66
316829.2	6088905.2
316938.04	6088919.84
316800.02	6088940.12
316903.9	6088854.56
316861.44	6088840.38
316889.67	6088758.29
316900.49	6088865.48
316937.89	6088913.4
316994.97	6088803.59
317034.33	6088777.54
316906.45	6088943.62
316827.59	6088926.14
316884.95	6088722.01
317001.65	6088810.17
316854.37	6088794.41
316997.71	6088771.25
316811.16	6088732.72
316817.09	6088740.39
316827.98	6088942.8
316834.34	6088956.8
316831.54	6088843.66
316941.23	6088910.25
316977.49	6088933.96
316818.33	6088791.12
316853.21	6088744.12
316907.91	6088916.68
316828.13	6088949.01
316827.07	6088911.48
316849.17	6088830.92
316893.23	6088806.52
316956.42	6088718.03
316976.99	6088904.88
316991.76	6088773.57
316846.67	6088726.23
316863.02	6088905.56
316813.5	6088827.65
316944.36	6088935.29
316853.35	6088755.22
316778.96	6088804.31
317035.68	6088724.63
316818.96	6088818.66
316825.55	6088838.99
316978.43	6088865.4
317001.57	6088805.5
316834.37	6088874.68
316888.82	6088732.74
316817.63	6088772.24
316962.83	6088720.27
316818.01	6088784.79
316891	6088817.9
316977.25	6088914.54
316991.81	6088780
317026.78	6088737.44
317014.11	6088846.26
316833.58	6088837.49
316835.39	6088914.09
316867.2	6088834.29
316883.9	6088777.81
316819.15	6088827.21
316992.62	6088717.88
316792.57	6088864.17
316817.39	6088761.7
316830.12	6088940.4
316900.16	6088935.16
316836.54	6088959.95
316848.57	6088721.94
317027.87	6088773.3
316847.04	6088743.55
316862.97	6088908.33
316900.32	6088941.05
316825.45	6088834.88
316963.01	6088823.03
316790.08	6088874.67
317037.49	6088782.82
316861.57	6088843.16
316779.06	6088808.41
316811.31	6088747.7
316818.43	6088795.56
316831.74	6088856.31
316884.38	6088794.8
317013.93	6088841.27
316834.14	6088863.58
